Código Plan,Plan,Cohorte,Sede,RUN,DV,Nombres,Apellido Paterno,Apellido Materno,Número de alumno,Periodo Asignatura,Código Asignatura,Asignatura,Convocatoria,Calificación,Nota
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,13492502,2,LUIS ALBERTO,CELEDÓN,MIRANDA,3107,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,13492502,2,LUIS ALBERTO,CELEDÓN,MIRANDA,3107,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,22102501,K,HANAAN ANDRÉS,HERNÁNDEZ,MONSALVE,3169,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,22102501,K,HANAAN ANDRÉS,HERNÁNDEZ,MONSALVE,3169,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,15294713,8,GISELA ANDREA,JARA,MUÑOZ,3168,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,15294713,8,GISELA ANDREA,JARA,MUÑOZ,3168,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,17692934,1,BASTIÁN ALEJANDRO,OLAVE,GARCÍA,3114,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,17692934,1,BASTIÁN ALEJANDRO,OLAVE,GARCÍA,3114,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,8742990,5,LORENA CAROLINA,PEREDO,BECAR,3140,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,8742990,5,LORENA CAROLINA,PEREDO,BECAR,3140,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,10089343,9,MARIBEL DEL CARMEN,PINO,OLIVARES,3111,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,10089343,9,MARIBEL DEL CARMEN,PINO,OLIVARES,3111,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,19632233,7,SEBASTIÁN IGNACIO,PORTALES,PORTALES,3122,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,19632233,7,SEBASTIÁN IGNACIO,PORTALES,PORTALES,3122,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,20946399,3,FELIPE,PRESTES DE LARA,ALMEIDA LEME,3098,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,20946399,3,FELIPE,PRESTES DE LARA,ALMEIDA LEME,3098,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,23985479,6,DANIELA ALEJANDRA,TORRES,VERGARA,3118,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,23985479,6,DANIELA ALEJANDRA,TORRES,VERGARA,3118,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,17829437,4,NICOL ANGÉLICA,VILA,PALOMERA,3162,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,17829437,4,NICOL ANGÉLICA,VILA,PALOMERA,3162,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,10174318,6,RODOLFO ANDRES,VILCHES,VELASCO,3164,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,10174318,6,RODOLFO ANDRES,VILCHES,VELASCO,3164,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,10294223,6,JUAN ENRIQUE,VILLAGRÁN,ROJAS,3134,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,10294223,6,JUAN ENRIQUE,VILLAGRÁN,ROJAS,3134,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,22158993,K,KARLA MERCEDES PRISCILLA,VILLAVICENCIO,OVALLE,3124,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2020-01,Hogwarts,22158993,K,KARLA MERCEDES PRISCILLA,VILLAVICENCIO,OVALLE,3124,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2016-01,Beauxbaton,25400254,4,CAROLINA PAMELA,URQUETA,ESPINOZA,1819,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2016-01,Beauxbaton,25400254,4,CAROLINA PAMELA,URQUETA,ESPINOZA,1819,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2011-01,Beauxbaton,23327090,5,CHRISTOPHER PATRICIO,ROJAS,CARVAJAL,2101,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2011-01,Beauxbaton,23327090,5,CHRISTOPHER PATRICIO,ROJAS,CARVAJAL,2101,2024-02,GH14444,FUNDAMENTOS FILOSOFICOS DE LA MAGIA,MAR,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2023-01,Hogwarts,11056045,8,TAHIS ANTONELLA,ALACID,NEGRÓN,394,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2023-01,Hogwarts,21747791,9,EMILIO IGNACIO,ESPINOZA,CAMPOS,334,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2023-01,Hogwarts,11069597,9,JOCELYN CAMILA,GALLEGUILLOS,AVENDAÑO,381,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2023-01,Hogwarts,18455532,1,MARTINA MILLARAY,MENESES,COYOPAE,374,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2023-01,Hogwarts,18455669,8,GIANINA INES,OLIVARES,VILLARROEL,392,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2023-01,Hogwarts,25274445,2,MONSERRAT AYELEN,PUENTES,RABELO,346,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,23653365,0,MARTINA ANTONIA,AGUILAR,VIDAL,132,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,13579202,5,CARLITA BELEN,ALVARADO,CANALES,156,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,11573071,8,AGUSTÍN ISRAEL,ARANCIBIA,ARANCIBIA,152,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,22418453,1,JAVIERA ANTONIA,BORDONES,CARMONA,149,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,14750589,0,NATALIA NOEMÍ,ESPINOZA,CASTELLANOS,145,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,20717159,5,AGUSTINA VERÓNICA,ESPINOZA,URBINA,129,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,7625861,5,RODRIGO ESTEBAN,JULIO,VALDIVIA,138,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,12785024,9,ISIDORA CAROLINA,LABARCA,SARRIA,127,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,12036435,8,ANTONIA VALENTINA,LLANCA,BARRERA,141,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,14286596,3,EDITH AURORA,MALUENDA,GUZMAN,154,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,4609261,K,DIANA CELESTE,MERCADO,PAZ,139,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,4826882,7,MARTINA NOEMÍ,NORAMBUENA,GALLEGUILLOS,153,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,22615158,5,GUILIANA EUGENIA,PAVEZ,IRARRÁZABAL,131,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,21967172,K,EMILY ANTONIA,PÉREZ,CARLOS,151,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,12642580,0,NICOLÁS SEBASTIÁN,PUCH,NEIRA,133,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2023-01,Beauxbaton,6628519,4,HELEN CONSTANZA,QUIDIANTE,ARAYA,143,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,9563067,2,FRANCISCA FERNANDA,RAMOS,GONZÁLEZ,128,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,23978937,2,SANDRA BRAYANI,RIASCOS,ALOMIA,135,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,10752300,8,KATRINA NICOLE,RÍOS,NAREA,148,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,22923253,2,VALENTINA ANTONNELLA,ROBLES,TORO,140,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,17354276,2,CONSTANZA CAROLINA,RUIZ,VALLADARES,144,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,23165508,4,NATACHA SAREM,TORRES,RODRÍGUEZ,136,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,14346152,6,BÁRBARA FERNANDA,VALENCIA,MORALES,146,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,10755277,9,FRANCISCA JAVIERA,VILLALOBOS,SEPÚLVEDA,134,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH3,Hechicería Castelobruxo,2024-01,Beauxbaton,7174140,7,ANAIS EYLINE,ZAMBRA,CORTES,155,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,5624548,2,VANIA VICTORIA,ARAOS,QUIAN,455,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,17845187,K,DANIELA ANTONIA,ARAVENA,CARVAJAL,451,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,6280598,5,JOSÉ AGUSTÍN,AUDALA,LÓPEZ,433,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,6644599,3,VICENTE ALBERTO,BARAHONA,REVECO,472,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,8101647,9,CONSTANZA FRANCISCA,CALFILEO,BRAVO,445,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,9961958,7,FRANCISCA ALMENDRA,CALLUPAN,REYES,475,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,8440838,4,SOFÍA PÁZ,CARMONA,HERRERA,429,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,17319131,4,ISIDORA ANDREA,CARVACHO,GONZALEZ,417,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,SO,6.8
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,24903178,K,PÍA CATALINA,CARVAJAL,ORTIZ,482,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,14848282,K,MILLARAY DEL CARMEN,CAYUL,LLANCAPÁN,458,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,18668732,7,JAVIER IGNACIO,CONCHA,CONTRERAS,478,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,22903632,9,ISIDORA ANDREA,CORREA,RODRÍGUEZ,460,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,13932201,0,PAZ ESPERANZA,CUBILLOS,BART,462,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,10767449,1,PATRICIA ANTONIA,CURÍN,BUCAREY,426,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,8338798,8,SCARLETTE JASSIEL,DÍAZ,CARRASCO,436,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,8913753,0,VALENTINA ALEJANDRA,DONOSO,MORALES,441,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,25068035,K,CATALINA BELEN,FRANJOLA,PARRA,415,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,17822609,3,FERNANDA ANDREA,FRIAS,HUERTA,416,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,24450081,7,MARTINA PAZ,FUENTES,DUPERAT,466,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,13272366,4,VALENTINA ANDREA,GOMEZ,PAILAHUAL,479,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,8804612,K,YIRELI ESTEFANÍA,HERNÁNDEZ,GUZMAN,469,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,25838882,6,LILIAN NICOL,HERNÁNDEZ,SALAS,447,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,12578039,K,FERNANDA SOFIA,IBARRA,CARBONELL,461,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,20677590,2,CARMEN GLORIA,JILBERTO,MARDONES,481,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,13633492,1,SANTIAGO ALONSO,JORQUERA,PÉREZ,425,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,9358233,4,VIERA MAGDALENA,JURLOW,PICASSO,430,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,21772931,3,LAURA ANTONIA,LAGOS,CORTEZ,442,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,20278935,6,MILLARAY ALEJANDRA,LEAL,BRAVO,438,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,19865479,9,YAMNA PAULINA,LOPEZ,PARRA,477,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,17969160,4,IRIS NOEMÍ,MARCHANT,LEIVA,423,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,22231106,3,CRISTOBAL ALFONSO,MARTINEZ,URRUTIA,414,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,20791567,2,SIMÓN ANKATU,MATTA,VENEGAS,443,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,13064824,K,MILLARAY TIHARE ALMENDRA,MELÍN,GÓMEZ,432,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,21715243,1,JAVIERA ALEJANDRA,MOLINA,CERRO,471,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,22692818,3,NICOLÁS ARIEL,MONSALVES,MIRANDA,427,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,10023860,0,JOSEFA IVANNIA,MORENO,JARA,439,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,18434195,9,MARTÍN NICOLÁS,MUÑOZ,MORA,428,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,14550053,K,LORETO ELENA,MUÑOZ,NAVARRETE,454,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,5215380,7,ANASTASIA,NÚÑEZ,FERRARI,480,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,13511442,5,CONSTANZA KATALINA,OLATE,RIVERA,476,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,6414137,K,ANTONIA JAVIERA,OSORIO,DÍAZ,453,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,6690574,9,MARIANA CAROLINA,OSORIO,MANRÍQUEZ,420,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,24123108,0,SCARLETT DE LAS NIEVES,OYARZUN,VIDAL,463,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,6567867,3,ANTONIA CATALINA,PERALTA,ORELLANA,413,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,18358664,4,YEXALEN NAIS,PINO,PARDO,437,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,18088619,K,ANAY SCARLETT,QUILOBRAN,MONTENEGRO,468,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,5235504,9,MARTIN IGNACIO,REYES,MENDOZA,470,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,15864258,0,DANIEL IGNACIO,RIQUELME,LEIVA,448,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,23825585,9,COLOMBA JAVIERA,ROJAS,ALFARO,464,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,13166149,0,IRENE ALEJANDRA,ROJAS,SLACHEVSKY,446,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,11181875,3,FERNANDA ANDREA,SEGURA,CABRERA,431,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,20756556,7,PAOLA ANDREA,SOTELO,ALFARO,467,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,21432648,K,SOFÍA ALEJANDRA,SOTO,ECHEVERRÍA,456,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,6568888,0,CAMILA IGNACIA,URIBE,CEBALLOS,419,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,19645983,4,DIANA MORELIA ANDREA,URQUIOLA,ORTIZ,421,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,22871235,1,ANAÍS DANAE,VÁSQUEZ,AVENDAÑO,452,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,20712823,7,FERNANDO IGNACIO,VERA,BUSTOS,424,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,22228081,6,MAGDALENA ISIDORA,VIDAL,GUERRERO,422,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2024-01,Hogwarts,19887827,6,FRANCISCA EMILIA,VIDAL,ROJAS,444,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,23298534,7,BENJAMÍN ANDRÉS,YÁÑEZ,SEPÚLVEDA,457,2024-02,WH236002,FUNDAMENTOS MAGICOS,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2019-01,Hogwarts,9468818,K,MONSERRAT LORETO,ARAGÓN,CABELLO,187,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2020-01,Hogwarts,8842431,6,NICOLÁS BASTIÁN,MALDONADO,VIDAL,278,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
WH2,Hechicería PLAN 2016  (SEDE Hogwards),2021-01,Hogwarts,7418880,6,ANTONIA ISABEL,ZIEDE,VERGARA,321,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
WH3,Hechicería Castelobruxo,2020-01,Beauxbaton,10456912,K,ISIDORA LEONNELLA,AGUILAR,CORTÉS,125,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
WH3,Hechicería Castelobruxo,2022-01,Beauxbaton,11111001,8,NATALIA ANDREA,ÁLVAREZ,RAMÍREZ,93,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
WH3,Hechicería Castelobruxo,2023-01,Beauxbaton,16287764,5,JAVIER ANDRÉS,ARQUEROS,COFRÉ,102,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
WH3,Hechicería Castelobruxo,2023-01,Beauxbaton,8538663,5,IGNACIO ALBERTO,CARVAJAL,LOBOS,114,2024-02,WH236012,GOBIERNO Y GESTIÓN DEL BANCO MAGICO,DIC,,
